2026-08-04 00:54:24.980 | INFO     | proactive_engine:__init__:50 | ProactiveEngine initialized (Proactive 2.0 with 20-min Cooldown & Session Memory Active).
2026-08-04 00:54:24.980 | DEBUG    | spatial_engine:refresh_displays:85 | Discovered 1 monitor(s).
2026-08-04 00:54:24.980 | INFO     | spatial_ref_parser:__init__:25 | SpatialRefParser initialized (Deictic Spatial Resolver Ready).
2026-08-04 00:54:24.981 | INFO     | workspace_memory:__init__:45 | WorkspaceMemory initialized at 'workspaces.json'.
2026-08-04 00:54:24.982 | INFO     | manager:register_instance:21 | Service instance 'live_mode_engine' registered
2026-08-04 00:54:24.982 | INFO     | live_engine:start:71 | ✓ Live Mode AI Assistant started (1.0 FPS perception loop active).
2026-08-04 00:54:24.988 | DEBUG    | uia_scene_graph:capture_scene:141 | Scene graph captured in 0.0ms (0 controls).
2026-08-04 00:54:26.003 | DEBUG    | uia_scene_graph:capture_scene:141 | Scene graph captured in 25.0ms (0 controls).
2026-08-04 00:54:26.497 | INFO     | live_engine:stop:79 | Live Mode AI Assistant stopped.
2026-08-04 00:54:26.498 | INFO     | workspace_intelligence:__init__:46 | WorkspaceIntelligenceService initialized (Habit Store: user_habits.json)
2026-08-04 00:54:26.500 | INFO     | workspace_intelligence:set_goal:89 | Updated Workspace Goal: 'Building MCU JARVIS AI Desktop Assistant'
2026-08-04 00:54:26.500 | INFO     | safety:__init__:250 | SafetyService initialised — confirm_dangerous=True, allow_terminal=True
2026-08-04 00:54:26.502 | INFO     | automation:__init__:191 | AutomationService initialised
2026-08-04 00:54:26.504 | INFO     | automation:open_application:209 | Opening application: notepad
2026-08-04 00:54:28.803 | INFO     | automation:resize_window:978 | Resizing window matching title: 'notepad' to position='left'
2026-08-04 00:54:28.805 | DEBUG    | spatial_engine:refresh_displays:85 | Discovered 1 monitor(s).
2026-08-04 00:54:28.807 | ERROR    | automation:resize_window:1052 | Error resizing window: 'MonitorInfo' object is not subscriptable
2026-08-04 00:54:51.924 | INFO     | logger:setup_logger:99 | Logger initialised — console=DEBUG, file=DEBUG
2026-08-04 00:54:51.962 | INFO     | uia_scene_graph:__init__:64 | UIASceneGraph initialized (Native Win32 UIA Parser Ready).
2026-08-04 00:54:51.962 | DEBUG    | spatial_engine:refresh_displays:85 | Discovered 1 monitor(s).
2026-08-04 00:54:51.976 | DEBUG    | spatial_engine:refresh_displays:85 | Discovered 1 monitor(s).
2026-08-04 00:54:51.976 | INFO     | uia_scene_graph:__init__:64 | UIASceneGraph initialized (Native Win32 UIA Parser Ready).
2026-08-04 00:54:51.977 | DEBUG    | uia_scene_graph:capture_scene:141 | Scene graph captured in 0.0ms (0 controls).
2026-08-04 00:54:52.113 | INFO     | world_model:__init__:61 | WorldModel initialized (Central Desktop State Aggregator Ready).
2026-08-04 00:54:52.116 | INFO     | proactive_engine:__init__:50 | ProactiveEngine initialized (Proactive 2.0 with 20-min Cooldown & Session Memory Active).
2026-08-04 00:54:52.116 | DEBUG    | spatial_engine:refresh_displays:85 | Discovered 1 monitor(s).
2026-08-04 00:54:52.116 | INFO     | spatial_ref_parser:__init__:25 | SpatialRefParser initialized (Deictic Spatial Resolver Ready).
2026-08-04 00:54:52.116 | INFO     | workspace_memory:__init__:45 | WorkspaceMemory initialized at 'workspaces.json'.
2026-08-04 00:54:52.117 | INFO     | manager:register_instance:21 | Service instance 'live_mode_engine' registered
2026-08-04 00:54:52.117 | INFO     | live_engine:start:71 | ✓ Live Mode AI Assistant started (1.0 FPS perception loop active).
2026-08-04 00:54:52.121 | DEBUG    | uia_scene_graph:capture_scene:141 | Scene graph captured in 0.0ms (0 controls).
2026-08-04 00:54:53.120 | DEBUG    | uia_scene_graph:capture_scene:141 | Scene graph captured in 0.0ms (0 controls).
2026-08-04 00:54:53.616 | INFO     | live_engine:stop:79 | Live Mode AI Assistant stopped.
2026-08-04 00:54:53.618 | INFO     | workspace_intelligence:__init__:46 | WorkspaceIntelligenceService initialized (Habit Store: user_habits.json)
2026-08-04 00:54:53.618 | INFO     | workspace_intelligence:set_goal:89 | Updated Workspace Goal: 'Building MCU JARVIS AI Desktop Assistant'
2026-08-04 00:54:53.619 | INFO     | safety:__init__:250 | SafetyService initialised — confirm_dangerous=True, allow_terminal=True
2026-08-04 00:54:53.620 | INFO     | automation:__init__:191 | AutomationService initialised
2026-08-04 00:54:53.620 | INFO     | automation:open_application:209 | Opening application: notepad
2026-08-04 00:54:55.458 | INFO     | automation:resize_window:978 | Resizing window matching title: 'notepad' to position='left'
2026-08-04 00:54:55.459 | DEBUG    | spatial_engine:refresh_displays:85 | Discovered 1 monitor(s).
2026-08-04 00:54:55.460 | ERROR    | automation:resize_window:1056 | Error resizing window: 'MonitorInfo' object has no attribute 'get'
2026-08-04 00:55:16.079 | INFO     | logger:setup_logger:99 | Logger initialised — console=DEBUG, file=DEBUG
2026-08-04 00:55:16.106 | INFO     | uia_scene_graph:__init__:64 | UIASceneGraph initialized (Native Win32 UIA Parser Ready).
2026-08-04 00:55:16.106 | DEBUG    | spatial_engine:refresh_displays:85 | Discovered 1 monitor(s).
2026-08-04 00:55:16.119 | DEBUG    | spatial_engine:refresh_displays:85 | Discovered 1 monitor(s).
2026-08-04 00:55:16.120 | INFO     | uia_scene_graph:__init__:64 | UIASceneGraph initialized (Native Win32 UIA Parser Ready).
2026-08-04 00:55:16.120 | DEBUG    | uia_scene_graph:capture_scene:141 | Scene graph captured in 0.0ms (0 controls).
2026-08-04 00:55:16.177 | INFO     | world_model:__init__:61 | WorldModel initialized (Central Desktop State Aggregator Ready).
2026-08-04 00:55:16.177 | INFO     | proactive_engine:__init__:50 | ProactiveEngine initialized (Proactive 2.0 with 20-min Cooldown & Session Memory Active).
2026-08-04 00:55:16.177 | DEBUG    | spatial_engine:refresh_displays:85 | Discovered 1 monitor(s).
2026-08-04 00:55:16.178 | INFO     | spatial_ref_parser:__init__:25 | SpatialRefParser initialized (Deictic Spatial Resolver Ready).
2026-08-04 00:55:16.179 | INFO     | workspace_memory:__init__:45 | WorkspaceMemory initialized at 'workspaces.json'.
2026-08-04 00:55:16.179 | INFO     | manager:register_instance:21 | Service instance 'live_mode_engine' registered
2026-08-04 00:55:16.179 | INFO     | live_engine:start:71 | ✓ Live Mode AI Assistant started (1.0 FPS perception loop active).
2026-08-04 00:55:16.182 | DEBUG    | uia_scene_graph:capture_scene:141 | Scene graph captured in 0.0ms (0 controls).
2026-08-04 00:55:17.179 | DEBUG    | uia_scene_graph:capture_scene:141 | Scene graph captured in 0.0ms (0 controls).
2026-08-04 00:55:17.678 | INFO     | live_engine:stop:79 | Live Mode AI Assistant stopped.
2026-08-04 00:55:17.679 | INFO     | workspace_intelligence:__init__:46 | WorkspaceIntelligenceService initialized (Habit Store: user_habits.json)
2026-08-04 00:55:17.679 | INFO     | workspace_intelligence:set_goal:89 | Updated Workspace Goal: 'Building MCU JARVIS AI Desktop Assistant'
2026-08-04 00:55:17.679 | INFO     | safety:__init__:250 | SafetyService initialised — confirm_dangerous=True, allow_terminal=True
2026-08-04 00:55:17.679 | INFO     | automation:__init__:191 | AutomationService initialised
2026-08-04 00:55:17.679 | INFO     | automation:open_application:209 | Opening application: notepad
2026-08-04 00:55:19.331 | INFO     | automation:resize_window:978 | Resizing window matching title: 'notepad' to position='left'
2026-08-04 00:55:19.333 | DEBUG    | spatial_engine:refresh_displays:85 | Discovered 1 monitor(s).
2026-08-04 00:55:19.341 | ERROR    | automation:resize_window:1056 | Error resizing window: (6, 'SetForegroundWindow', 'The handle is invalid.')
2026-08-04 00:55:40.219 | INFO     | logger:setup_logger:99 | Logger initialised — console=DEBUG, file=DEBUG
2026-08-04 00:55:40.259 | INFO     | uia_scene_graph:__init__:64 | UIASceneGraph initialized (Native Win32 UIA Parser Ready).
2026-08-04 00:55:40.259 | DEBUG    | spatial_engine:refresh_displays:85 | Discovered 1 monitor(s).
2026-08-04 00:55:40.283 | DEBUG    | spatial_engine:refresh_displays:85 | Discovered 1 monitor(s).
2026-08-04 00:55:40.284 | INFO     | uia_scene_graph:__init__:64 | UIASceneGraph initialized (Native Win32 UIA Parser Ready).
2026-08-04 00:55:40.284 | DEBUG    | uia_scene_graph:capture_scene:141 | Scene graph captured in 0.0ms (0 controls).
2026-08-04 00:55:40.445 | INFO     | world_model:__init__:61 | WorldModel initialized (Central Desktop State Aggregator Ready).
2026-08-04 00:55:40.446 | INFO     | proactive_engine:__init__:50 | ProactiveEngine initialized (Proactive 2.0 with 20-min Cooldown & Session Memory Active).
2026-08-04 00:55:40.447 | DEBUG    | spatial_engine:refresh_displays:85 | Discovered 1 monitor(s).
2026-08-04 00:55:40.447 | INFO     | spatial_ref_parser:__init__:25 | SpatialRefParser initialized (Deictic Spatial Resolver Ready).
2026-08-04 00:55:40.448 | INFO     | workspace_memory:__init__:45 | WorkspaceMemory initialized at 'workspaces.json'.
2026-08-04 00:55:40.448 | INFO     | manager:register_instance:21 | Service instance 'live_mode_engine' registered
2026-08-04 00:55:40.449 | INFO     | live_engine:start:71 | ✓ Live Mode AI Assistant started (1.0 FPS perception loop active).
2026-08-04 00:55:40.453 | DEBUG    | uia_scene_graph:capture_scene:141 | Scene graph captured in 0.0ms (0 controls).
2026-08-04 00:55:41.460 | DEBUG    | uia_scene_graph:capture_scene:141 | Scene graph captured in 0.0ms (0 controls).
2026-08-04 00:55:41.963 | INFO     | live_engine:stop:79 | Live Mode AI Assistant stopped.
2026-08-04 00:55:41.965 | INFO     | workspace_intelligence:__init__:46 | WorkspaceIntelligenceService initialized (Habit Store: user_habits.json)
2026-08-04 00:55:41.966 | INFO     | workspace_intelligence:set_goal:89 | Updated Workspace Goal: 'Building MCU JARVIS AI Desktop Assistant'
2026-08-04 00:55:41.967 | INFO     | safety:__init__:250 | SafetyService initialised — confirm_dangerous=True, allow_terminal=True
2026-08-04 00:55:41.968 | INFO     | automation:__init__:191 | AutomationService initialised
2026-08-04 00:55:41.970 | INFO     | automation:open_application:209 | Opening application: notepad
2026-08-04 00:55:43.821 | INFO     | automation:resize_window:978 | Resizing window matching title: 'notepad' to position='left'
2026-08-04 00:55:43.822 | DEBUG    | spatial_engine:refresh_displays:85 | Discovered 1 monitor(s).
2026-08-04 00:55:43.825 | DEBUG    | automation:resize_window:1046 | SetForegroundWindow notice: (6, 'SetForegroundWindow', 'The handle is invalid.')
2026-08-04 00:55:43.886 | INFO     | automation:resize_window:1057 | ✓ Resized window 'Untitled - Notepad' to (0, 0, 960x1200)
2026-08-04 00:55:43.887 | DEBUG    | tool_registry:register:60 | Registered tool 'click_element_by_name' (risk=low)
2026-08-04 00:55:43.888 | DEBUG    | tool_registry:register:60 | Registered tool 'set_control_value' (risk=low)
2026-08-04 00:55:43.888 | DEBUG    | tool_registry:register:60 | Registered tool 'auto_fill_form' (risk=low)
2026-08-04 00:55:43.889 | DEBUG    | tool_registry:register:60 | Registered tool 'resize_window' (risk=low)
2026-08-04 00:55:43.890 | DEBUG    | tool_registry:register:60 | Registered tool 'open_application' (risk=low)
2026-08-04 00:55:43.891 | DEBUG    | tool_registry:register:60 | Registered tool 'web_search' (risk=low)
2026-08-04 00:55:43.892 | DEBUG    | tool_registry:register:60 | Registered tool 'play_youtube_video' (risk=low)
2026-08-04 00:55:43.893 | DEBUG    | tool_registry:register:60 | Registered tool 'browser_agent_task' (risk=medium)
2026-08-04 00:55:43.894 | DEBUG    | tool_registry:register:60 | Registered tool 'rag_knowledge_search' (risk=low)
2026-08-04 00:55:43.894 | DEBUG    | tool_registry:register:60 | Registered tool 'toggle_live_mode' (risk=low)
2026-08-04 00:55:43.895 | DEBUG    | tool_registry:register:60 | Registered tool 'explain_concept' (risk=low)
2026-08-04 00:55:43.895 | DEBUG    | tool_registry:register:60 | Registered tool 'generate_quiz' (risk=low)
2026-08-04 00:55:43.896 | INFO     | tool_registry:__init__:35 | ToolRegistry initialized with 12 registered tool(s).
2026-08-04 00:55:43.900 | INFO     | tool_registry:execute_tool:92 | 🔧 ToolRegistry executing tool 'resize_window' with args: {'title': 'notepad', 'position': 'right'}
2026-08-04 00:55:43.901 | INFO     | safety:__init__:250 | SafetyService initialised — confirm_dangerous=True, allow_terminal=True
2026-08-04 00:55:43.901 | INFO     | automation:__init__:191 | AutomationService initialised
2026-08-04 00:55:43.904 | INFO     | automation:resize_window:978 | Resizing window matching title: 'notepad' to position='right'
2026-08-04 00:55:43.905 | DEBUG    | spatial_engine:refresh_displays:85 | Discovered 1 monitor(s).
2026-08-04 00:55:43.913 | DEBUG    | automation:resize_window:1046 | SetForegroundWindow notice: (6, 'SetForegroundWindow', 'The handle is invalid.')
2026-08-04 00:55:43.917 | INFO     | automation:resize_window:1057 | ✓ Resized window 'Untitled - Notepad' to (960, 0, 960x1200)
2026-08-04 01:03:54.431 | INFO     | logger:setup_logger:99 | Logger initialised — console=DEBUG, file=DEBUG
2026-08-04 01:04:08.385 | INFO     | logger:setup_logger:99 | Logger initialised — console=DEBUG, file=DEBUG
2026-08-04 22:13:35.540 | INFO     | logger:setup_logger:99 | Logger initialised — console=DEBUG, file=DEBUG
2026-08-04 22:13:37.987 | DEBUG    | middleware:log_requests:46 | → POST /api/v1/mobile/system/command
2026-08-04 22:13:37.990 | INFO     | middleware:log_requests:51 | ← POST /api/v1/mobile/system/command [401] 3.3ms
2026-08-04 22:13:37.996 | DEBUG    | middleware:log_requests:46 | → GET /api/v1/mobile/telemetry
2026-08-04 22:13:37.997 | INFO     | middleware:log_requests:51 | ← GET /api/v1/mobile/telemetry [401] 1.7ms
2026-08-04 22:13:38.003 | DEBUG    | middleware:log_requests:46 | → POST /api/v1/mobile/pair
2026-08-04 22:13:38.008 | INFO     | middleware:log_requests:51 | ← POST /api/v1/mobile/pair [503] 4.1ms
2026-08-04 22:14:12.065 | INFO     | logger:setup_logger:99 | Logger initialised — console=DEBUG, file=DEBUG
2026-08-04 22:14:16.925 | INFO     | mobile_auth:__init__:44 | MobileAuthService initialized (Loaded 2 trusted devices)
2026-08-04 22:14:16.926 | INFO     | mobile_gateway:__init__:43 | MobileGatewayService initialized (Mobile Gateway Active)
2026-08-04 22:14:16.926 | INFO     | manager:register_instance:21 | Service instance 'mobile_auth_service' registered
2026-08-04 22:14:16.926 | INFO     | manager:register_instance:21 | Service instance 'mobile_gateway_service' registered
2026-08-04 22:14:16.935 | DEBUG    | middleware:log_requests:46 | → POST /api/v1/mobile/system/command
2026-08-04 22:14:16.936 | INFO     | middleware:log_requests:51 | ← POST /api/v1/mobile/system/command [401] 1.1ms
2026-08-04 22:14:16.958 | DEBUG    | middleware:log_requests:46 | → GET /api/v1/mobile/telemetry
2026-08-04 22:14:16.959 | INFO     | middleware:log_requests:51 | ← GET /api/v1/mobile/telemetry [401] 1.9ms
2026-08-04 22:14:16.965 | DEBUG    | middleware:log_requests:46 | → POST /api/v1/mobile/pair
2026-08-04 22:14:16.981 | INFO     | mobile_auth:easy_pair:154 | Instant paired device 'Security Test Phone' (test-sec-phone-1)
2026-08-04 22:14:16.981 | INFO     | middleware:log_requests:51 | ← POST /api/v1/mobile/pair [200] 16.8ms
2026-08-04 22:14:16.988 | DEBUG    | middleware:log_requests:46 | → POST /api/v1/mobile/system/command
2026-08-04 22:14:17.008 | INFO     | mobile_router:execute_remote_command:174 | Executing remote desktop command from mobile: lock
2026-08-04 22:14:17.051 | INFO     | middleware:log_requests:51 | ← POST /api/v1/mobile/system/command [200] 62.9ms
2026-08-04 22:14:17.058 | DEBUG    | middleware:log_requests:46 | → POST /api/v1/mobile/system/command
2026-08-04 22:14:17.077 | INFO     | mobile_router:execute_remote_command:174 | Executing remote desktop command from mobile: open_app
2026-08-04 22:14:17.078 | INFO     | middleware:log_requests:51 | ← POST /api/v1/mobile/system/command [400] 19.7ms
2026-08-04 22:14:17.083 | DEBUG    | middleware:log_requests:46 | → POST /api/v1/mobile/system/command
2026-08-04 22:14:17.099 | INFO     | mobile_router:execute_remote_command:174 | Executing remote desktop command from mobile: shutdown
2026-08-04 22:14:17.099 | INFO     | mobile_router:execute_remote_command:180 | 🛡️ Mobile Security Gatekeeper: Remote shutdown requested. Requesting approval...
2026-08-04 22:14:17.100 | INFO     | mobile_gateway:request_approval:184 | Mobile Security Gatekeeper: Pausing execution for mobile approval 'system_shutdown' (Remote Desktop Shutdown requested via Mobile REST API.)
2026-08-04 22:14:17.100 | INFO     | mobile_gateway:request_approval:197 | 🛡️ Gatekeeper broadcasting approval request 'appr_1785861857100' to 0 connected mobile client(s)...
2026-08-04 22:14:47.110 | WARNING  | mobile_gateway:request_approval:214 | Mobile approval request 'appr_1785861857100' timed out after 30.0s. Defaulting to DENY.
2026-08-04 22:14:47.111 | INFO     | middleware:log_requests:51 | ← POST /api/v1/mobile/system/command [200] 30027.5ms
2026-08-04 22:14:49.658 | INFO     | logger:setup_logger:99 | Logger initialised — console=DEBUG, file=DEBUG
2026-08-04 22:14:54.896 | INFO     | mobile_auth:__init__:44 | MobileAuthService initialized (Loaded 3 trusted devices)
2026-08-04 22:14:54.897 | INFO     | mobile_gateway:__init__:43 | MobileGatewayService initialized (Mobile Gateway Active)
2026-08-04 22:14:54.897 | INFO     | manager:register_instance:21 | Service instance 'mobile_auth_service' registered
2026-08-04 22:14:54.897 | INFO     | manager:register_instance:21 | Service instance 'mobile_gateway_service' registered
2026-08-04 22:14:54.911 | DEBUG    | middleware:log_requests:46 | → POST /api/v1/mobile/system/command
2026-08-04 22:14:54.912 | INFO     | middleware:log_requests:51 | ← POST /api/v1/mobile/system/command [401] 1.9ms
2026-08-04 22:14:54.924 | DEBUG    | middleware:log_requests:46 | → GET /api/v1/mobile/telemetry
2026-08-04 22:14:54.925 | INFO     | middleware:log_requests:51 | ← GET /api/v1/mobile/telemetry [401] 1.1ms
2026-08-04 22:14:54.930 | DEBUG    | middleware:log_requests:46 | → POST /api/v1/mobile/pair
2026-08-04 22:14:54.933 | INFO     | mobile_auth:easy_pair:154 | Instant paired device 'Security Test Phone' (test-sec-phone-1)
2026-08-04 22:14:54.934 | INFO     | middleware:log_requests:51 | ← POST /api/v1/mobile/pair [200] 4.7ms
2026-08-04 22:14:54.941 | DEBUG    | middleware:log_requests:46 | → POST /api/v1/mobile/system/command
2026-08-04 22:14:54.964 | INFO     | mobile_router:execute_remote_command:174 | Executing remote desktop command from mobile: lock
2026-08-04 22:14:54.989 | INFO     | middleware:log_requests:51 | ← POST /api/v1/mobile/system/command [200] 46.9ms
2026-08-04 22:14:54.996 | DEBUG    | middleware:log_requests:46 | → POST /api/v1/mobile/system/command
2026-08-04 22:14:55.019 | INFO     | mobile_router:execute_remote_command:174 | Executing remote desktop command from mobile: open_app
2026-08-04 22:14:55.020 | INFO     | middleware:log_requests:51 | ← POST /api/v1/mobile/system/command [400] 24.3ms
2026-08-04 22:14:55.026 | DEBUG    | middleware:log_requests:46 | → POST /api/v1/mobile/system/command
2026-08-04 22:14:55.053 | INFO     | mobile_router:execute_remote_command:174 | Executing remote desktop command from mobile: shutdown
2026-08-04 22:14:55.054 | INFO     | mobile_router:execute_remote_command:180 | 🛡️ Mobile Security Gatekeeper: Remote shutdown requested. Requesting approval...
2026-08-04 22:14:55.055 | INFO     | middleware:log_requests:51 | ← POST /api/v1/mobile/system/command [200] 28.3ms
2026-08-04 22:32:18.921 | INFO     | logger:setup_logger:99 | Logger initialised — console=DEBUG, file=DEBUG
2026-08-04 22:32:20.496 | INFO     | logger:setup_logger:99 | Logger initialised — console=DEBUG, file=DEBUG
2026-08-04 22:32:20.496 | INFO     | main:lifespan:45 | ============================================================
2026-08-04 22:32:20.496 | INFO     | main:lifespan:46 |   JARVIS AI Desktop Assistant — Starting Up
2026-08-04 22:32:20.497 | INFO     | main:lifespan:47 | ============================================================
2026-08-04 22:32:20.499 | INFO     | task_queue:start:31 | ✓ Async task queue worker started
2026-08-04 22:32:20.524 | INFO     | manager:register_instance:21 | Service instance 'credential_vault' registered
2026-08-04 22:32:20.524 | INFO     | manager:register_instance:21 | Service instance 'security_sandbox' registered
2026-08-04 22:32:20.524 | INFO     | manager:register_instance:21 | Service instance 'security_orchestrator' registered
2026-08-04 22:32:20.531 | INFO     | manager:register_instance:21 | Service instance 'mcp_client_manager' registered
2026-08-04 22:32:20.597 | INFO     | agent_ecosystem:_init_mcu_agents:88 | ✓ Initialized 21 MCU J.A.R.V.I.S. Micro-Agents: ['VoiceAgent', 'ConversationAgent', 'MemoryAgent', 'PlanningAgent', 'VisionAgent', 'DesktopControlAgent', 'BrowserAgent', 'CodingAgent', 'ResearchAgent', 'AutomationAgent', 'CalendarAgent', 'ReminderAgent', 'NotificationAgent', 'SecurityAgent', 'MobileAgent', 'DeviceAgent', 'LearningAgent', 'EmotionAgent', 'ContextAgent', 'HealthAgent', 'SelfDiagnosticAgent']
2026-08-04 22:32:20.609 | DEBUG    | spatial_engine:refresh_displays:85 | Discovered 1 monitor(s).
2026-08-04 22:32:20.610 | INFO     | uia_scene_graph:__init__:64 | UIASceneGraph initialized (Native Win32 UIA Parser Ready).
2026-08-04 22:32:20.734 | DEBUG    | uia_scene_graph:capture_scene:141 | Scene graph captured in 121.1ms (0 controls).
2026-08-04 22:32:20.895 | INFO     | world_model:__init__:61 | WorldModel initialized (Central Desktop State Aggregator Ready).
2026-08-04 22:32:20.895 | INFO     | manager:register_instance:21 | Service instance 'agent_ecosystem' registered
